cell quad (fq1) -> results/runs/quad_fq1.json | workloads ['mix_het', 'mix_hom'] | arms ['bo'] | seeds 0..1 | 180 designs per run
[bo-fq1-s0] 180 designs, batches of 3, 3 to warm up | mix_het+mix_hom | stock 0.6210
[bo-fq1-s1] 180 designs, batches of 3, 3 to warm up | mix_het+mix_hom | stock 0.6210
[bo-fq1-s1] round 48 | D145 | ipc=1.0860 | best 1.0943 | forest | 510 min
[bo-fq1-s1] round 48 | D146 | ipc=1.0694 | best 1.0943 | forest | 510 min
[bo-fq1-s1] round 48 | D147 | ipc=1.0749 | best 1.0943 | forest | 510 min
[bo-fq1-s0] round 47 | D142 | ipc=1.0861 | best 1.0890 | forest | 518 min
[bo-fq1-s0] round 47 | D143 | ipc=1.0080 | best 1.0890 | forest | 518 min
[bo-fq1-s0] round 47 | D144 | ipc=1.0858 | best 1.0890 | forest | 518 min
[bo-fq1-s1] round 49 | D148 | ipc=0.8534 | best 1.0943 | forest | 519 min
[bo-fq1-s1] round 49 | D149 | ipc=1.0774 | best 1.0943 | forest | 519 min
[bo-fq1-s1] round 49 | D150 | ipc=1.0734 | best 1.0943 | forest | 519 min
[bo-fq1-s0] round 48 | D145 | ipc=1.0690 | best 1.0890 | forest | 527 min
[bo-fq1-s0] round 48 | D146 | ipc=1.0733 | best 1.0890 | forest | 527 min
[bo-fq1-s0] round 48 | D147 | ipc=1.0085 | best 1.0890 | forest | 527 min
[bo-fq1-s1] round 50 | D151 | ipc=0.9151 | best 1.0943 | forest | 530 min
[bo-fq1-s1] round 50 | D152 | ipc=1.0652 | best 1.0943 | forest | 530 min
[bo-fq1-s1] round 50 | D153 | ipc=1.0794 | best 1.0943 | forest | 530 min
[bo-fq1-s0] round 49 | D148 | ipc=0.8760 | best 1.0890 | forest | 537 min
[bo-fq1-s0] round 49 | D149 | ipc=1.0809 | best 1.0890 | forest | 537 min
[bo-fq1-s0] round 49 | D150 | ipc=1.0796 | best 1.0890 | forest | 537 min
[bo-fq1-s1] round 51 | D154 | ipc=1.0676 | best 1.0943 | forest | 540 min
[bo-fq1-s1] round 51 | D155 | ipc=1.0804 | best 1.0943 | forest | 540 min
[bo-fq1-s1] round 51 | D156 | ipc=1.0893 | best 1.0943 | forest | 540 min
