cell aiml (mf1) -> results/runs/aiml_mf1.json | workloads ['llama2.c-llama2_7b.1', 'stable-diffusion.cpp-v1-5-pruned-emaonly.1', 'clip_trace_1'] | arms ['bo'] | seeds 0..1 | 180 designs per run
[bo-mf1-s1] 180 designs, batches of 3, 3 to warm up | llama2.c-llama2_7b.1+stable-diffusion.cpp-v1-5-pruned-emaonly.1+clip_trace_1 | stock 0.8457
[bo-mf1-s0] 180 designs, batches of 3, 3 to warm up | llama2.c-llama2_7b.1+stable-diffusion.cpp-v1-5-pruned-emaonly.1+clip_trace_1 | stock 0.8457
[bo-mf1-s0] round 46 | D140 | ipc=1.2240 | best 1.2330 | forest | 74 min
[bo-mf1-s0] round 46 | D141 | ipc=1.1360 | best 1.2330 | forest | 74 min
[bo-mf1-s0] round 47 | D142 | ipc=1.1686 | best 1.2330 | forest | 74 min
[bo-mf1-s0] round 47 | D143 | ipc=1.0730 | best 1.2330 | forest | 74 min
[bo-mf1-s0] round 47 | D144 | ipc=1.2184 | best 1.2330 | forest | 74 min
[bo-mf1-s1] round 44 | D133 | ipc=1.2022 | best 1.2186 | forest | 74 min
[bo-mf1-s1] round 44 | D134 | ipc=1.1614 | best 1.2186 | forest | 74 min
[bo-mf1-s1] round 44 | D135 | ipc=1.2186 | best 1.2186 | forest | 74 min
[bo-mf1-s0] round 48 | D145 | ipc=1.2271 | best 1.2330 | forest | 75 min
[bo-mf1-s0] round 48 | D146 | ipc=1.1719 | best 1.2330 | forest | 75 min
[bo-mf1-s0] round 48 | D147 | ipc=1.2287 | best 1.2330 | forest | 75 min
[bo-mf1-s1] round 45 | D136 | ipc=1.2186 | best 1.2186 | forest | 75 min
[bo-mf1-s1] round 45 | D137 | ipc=1.1877 | best 1.2186 | forest | 75 min
[bo-mf1-s1] round 45 | D138 | ipc=1.2112 | best 1.2186 | forest | 75 min
[bo-mf1-s0] round 49 | D148 | ipc=1.2015 | best 1.2330 | forest | 75 min
[bo-mf1-s0] round 49 | D149 | ipc=1.1910 | best 1.2330 | forest | 75 min
[bo-mf1-s0] round 49 | D150 | ipc=1.1445 | best 1.2330 | forest | 75 min
[bo-mf1-s1] round 46 | D139 | ipc=1.2132 | best 1.2186 | forest | 75 min
[bo-mf1-s1] round 46 | D140 | ipc=1.2186 | best 1.2186 | forest | 75 min
[bo-mf1-s1] round 46 | D141 | ipc=1.2025 | best 1.2186 | forest | 75 min
[bo-mf1-s1] round 47 | D142 | ipc=1.1970 | best 1.2186 | forest | 76 min
[bo-mf1-s1] round 47 | D143 | ipc=1.2057 | best 1.2186 | forest | 76 min
[bo-mf1-s1] round 47 | D144 | ipc=1.2186 | best 1.2186 | forest | 76 min
[bo-mf1-s1] round 48 | D145 | ipc=1.2004 | best 1.2186 | forest | 76 min
[bo-mf1-s1] round 48 | D146 | ipc=1.2243 | best 1.2243 | forest | 76 min
[bo-mf1-s1] round 48 | D147 | ipc=1.1957 | best 1.2243 | forest | 76 min
[bo-mf1-s1] round 49 | D148 | ipc=1.2161 | best 1.2243 | forest | 77 min
[bo-mf1-s1] round 49 | D149 | ipc=1.2033 | best 1.2243 | forest | 77 min
[bo-mf1-s1] round 49 | D150 | ipc=1.0652 | best 1.2243 | forest | 77 min
[bo-mf1-s1] round 50 | D151 | ipc=1.2243 | best 1.2243 | forest | 77 min
[bo-mf1-s1] round 50 | D152 | ipc=1.1920 | best 1.2243 | forest | 77 min
[bo-mf1-s1] round 50 | D153 | ipc=1.1960 | best 1.2243 | forest | 77 min
[bo-mf1-s1] round 51 | D154 | ipc=1.1896 | best 1.2243 | forest | 78 min
[bo-mf1-s1] round 51 | D155 | ipc=1.2272 | best 1.2272 | forest | 78 min
[bo-mf1-s1] round 51 | D156 | ipc=1.1815 | best 1.2272 | forest | 78 min
[bo-mf1-s0] round 50 | D151 | ipc=1.1512 | best 1.2330 | forest | 78 min
[bo-mf1-s0] round 50 | D152 | ipc=1.2048 | best 1.2330 | forest | 78 min
[bo-mf1-s0] round 50 | D153 | ipc=1.1022 | best 1.2330 | forest | 78 min
[bo-mf1-s1] round 52 | D157 | ipc=1.1891 | best 1.2272 | forest | 80 min
[bo-mf1-s1] round 52 | D158 | ipc=1.2272 | best 1.2272 | forest | 80 min
[bo-mf1-s1] round 52 | D159 | ipc=1.1627 | best 1.2272 | forest | 80 min
[bo-mf1-s0] round 51 | D154 | ipc=1.1193 | best 1.2330 | forest | 81 min
[bo-mf1-s0] round 51 | D155 | ipc=1.1948 | best 1.2330 | forest | 81 min
[bo-mf1-s0] round 51 | D156 | ipc=1.1699 | best 1.2330 | forest | 81 min
[bo-mf1-s1] round 53 | D160 | ipc=1.2278 | best 1.2278 | forest | 81 min
[bo-mf1-s1] round 53 | D161 | ipc=0.9899 | best 1.2278 | forest | 81 min
[bo-mf1-s1] round 53 | D162 | ipc=1.2210 | best 1.2278 | forest | 81 min
[bo-mf1-s0] round 52 | D157 | ipc=1.1679 | best 1.2330 | forest | 81 min
[bo-mf1-s0] round 52 | D158 | ipc=1.0646 | best 1.2330 | forest | 81 min
[bo-mf1-s0] round 52 | D159 | ipc=1.1617 | best 1.2330 | forest | 81 min
[bo-mf1-s1] round 54 | D163 | ipc=1.2269 | best 1.2278 | forest | 81 min
[bo-mf1-s1] round 54 | D164 | ipc=1.1675 | best 1.2278 | forest | 81 min
[bo-mf1-s1] round 54 | D165 | ipc=1.2270 | best 1.2278 | forest | 81 min
[bo-mf1-s1] round 55 | D166 | ipc=1.1449 | best 1.2278 | forest | 82 min
[bo-mf1-s1] round 55 | D167 | ipc=1.2244 | best 1.2278 | forest | 82 min
[bo-mf1-s1] round 55 | D168 | ipc=1.2283 | best 1.2283 | forest | 82 min
[bo-mf1-s1] round 56 | D169 | ipc=1.2188 | best 1.2283 | forest | 82 min
[bo-mf1-s1] round 56 | D170 | ipc=1.2070 | best 1.2283 | forest | 82 min
[bo-mf1-s1] round 56 | D171 | ipc=1.2283 | best 1.2283 | forest | 82 min
[bo-mf1-s1] round 57 | D172 | ipc=1.2219 | best 1.2283 | forest | 83 min
[bo-mf1-s1] round 57 | D173 | ipc=1.1470 | best 1.2283 | forest | 83 min
[bo-mf1-s1] round 57 | D174 | ipc=1.2283 | best 1.2283 | forest | 83 min
[bo-mf1-s1] round 58 | D175 | ipc=1.2331 | best 1.2331 | forest | 83 min
[bo-mf1-s1] round 58 | D176 | ipc=1.2231 | best 1.2331 | forest | 83 min
[bo-mf1-s1] round 58 | D177 | ipc=1.2069 | best 1.2331 | forest | 83 min
[bo-mf1-s0] round 53 | D160 | ipc=1.0521 | best 1.2330 | forest | 84 min
[bo-mf1-s0] round 53 | D161 | ipc=1.2136 | best 1.2330 | forest | 84 min
[bo-mf1-s0] round 53 | D162 | ipc=1.1732 | best 1.2330 | forest | 84 min
[bo-mf1-s1] round 59 | D178 | ipc=1.2321 | best 1.2331 | forest | 84 min
[bo-mf1-s1] round 59 | D179 | ipc=1.2186 | best 1.2331 | forest | 84 min
[bo-mf1-s1] round 59 | D180 | ipc=1.2235 | best 1.2331 | forest | 84 min
[bo-mf1-s0] round 54 | D163 | ipc=1.2165 | best 1.2330 | forest | 86 min
[bo-mf1-s0] round 54 | D164 | ipc=1.1453 | best 1.2330 | forest | 86 min
[bo-mf1-s0] round 54 | D165 | ipc=1.1658 | best 1.2330 | forest | 86 min
[bo-mf1-s0] round 55 | D166 | ipc=1.1224 | best 1.2330 | forest | 89 min
[bo-mf1-s0] round 55 | D167 | ipc=1.1815 | best 1.2330 | forest | 89 min
[bo-mf1-s0] round 55 | D168 | ipc=1.2126 | best 1.2330 | forest | 89 min
[bo-mf1-s0] round 56 | D169 | ipc=0.9033 | best 1.2330 | forest | 91 min
[bo-mf1-s0] round 56 | D170 | ipc=1.2149 | best 1.2330 | forest | 91 min
[bo-mf1-s0] round 56 | D171 | ipc=1.1391 | best 1.2330 | forest | 91 min
[bo-mf1-s0] round 57 | D172 | ipc=1.1575 | best 1.2330 | forest | 92 min
[bo-mf1-s0] round 57 | D173 | ipc=1.1352 | best 1.2330 | forest | 92 min
[bo-mf1-s0] round 57 | D174 | ipc=1.1672 | best 1.2330 | forest | 92 min
[bo-mf1-s0] round 58 | D175 | ipc=1.2198 | best 1.2330 | forest | 95 min
[bo-mf1-s0] round 58 | D176 | ipc=1.1228 | best 1.2330 | forest | 95 min
[bo-mf1-s0] round 58 | D177 | ipc=1.1416 | best 1.2330 | forest | 95 min
[bo-mf1-s0] round 59 | D178 | ipc=1.2164 | best 1.2330 | forest | 95 min
[bo-mf1-s0] round 59 | D179 | ipc=1.1006 | best 1.2330 | forest | 95 min
[bo-mf1-s0] round 59 | D180 | ipc=1.2049 | best 1.2330 | forest | 95 min
== bo seed 0: best 1.2330 over 180 designs
== bo seed 1: best 1.2331 over 180 designs
done in 1.6 h, 0 failed
